,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
39129,Dallgow-Döberitz,Dallgow-Doberitz,52.5331,13.05,Germany,DE,DEU,Brandenburg,,10415.0,1276604293
39156,Augustdorf,Augustdorf,51.9094,8.7317,Germany,DE,DEU,Nordrhein-Westfalen,,10317.0,1276232704
39181,Altenholz,Altenholz,54.4,10.1333,Germany,DE,DEU,Schleswig-Holstein,,10024.0,1276597876
39184,Bad Orb,Bad Orb,50.2167,9.35,Germany,DE,DEU,Hessen,,10333.0,1276166672
39187,Veitshöchheim,Veitshochheim,49.8328,9.8817,Germany,DE,DEU,Bayern,,9652.0,1276315080
39209,Reiskirchen,Reiskirchen,50.6,8.8333,Germany,DE,DEU,Hessen,,10310.0,1276387894
39210,Bad Lauterberg,Bad Lauterberg,51.6317,10.4706,Germany,DE,DEU,Niedersachsen,,10290.0,1276934554
39217,Altenberge,Altenberge,52.0458,7.4653,Germany,DE,DEU,Nordrhein-Westfalen,,10371.0,1276349933
39223,Wilkau-Haßlau,Wilkau-Hasslau,50.6667,12.5167,Germany,DE,DEU,Sachsen,,9784.0,1276704667
39254,Appenweier,Appenweier,48.5397,7.98,Germany,DE,DEU,Baden-Württemberg,,10256.0,1276074686
39267,Höchst im Odenwald,Hochst im Odenwald,49.7992,8.9942,Germany,DE,DEU,Hessen,,10185.0,1276437736
39290,Schwaikheim,Schwaikheim,48.8714,9.3531,Germany,DE,DEU,Baden-Württemberg,,9481.0,1276194197
39305,Kirchzarten,Kirchzarten,47.9667,7.95,Germany,DE,DEU,Baden-Württemberg,,10030.0,1276548951
39323,Lahstedt,Lahstedt,52.25,10.2167,Germany,DE,DEU,Niedersachsen,,10262.0,1276001876
39327,Bad Wildbad,Bad Wildbad,48.7503,8.5506,Germany,DE,DEU,Baden-Württemberg,,10397.0,1276260316
39349,Steinfeld,Steinfeld,52.6,8.2167,Germany,DE,DEU,Niedersachsen,,10316.0,1276800312
39350,Wildberg,Wildberg,48.6239,8.7472,Germany,DE,DEU,Baden-Württemberg,,10306.0,1276603722
39362,Königsbach-Stein,Konigsbach-Stein,48.9664,8.6089,Germany,DE,DEU,Baden-Württemberg,,10179.0,1276050894
39375,Klipphausen,Klipphausen,51.0833,13.5333,Germany,DE,DEU,Sachsen,,10384.0,1276821311
39386,Altusried,Altusried,47.8,10.2167,Germany,DE,DEU,Bayern,,10361.0,1276723201
39387,Aulendorf,Aulendorf,47.9542,9.6389,Germany,DE,DEU,Baden-Württemberg,,10277.0,1276668317
39392,Niebüll,Niebull,54.7881,8.8296,Germany,DE,DEU,Schleswig-Holstein,,10139.0,1276213521
39402,Bogen,Bogen,48.9167,12.6833,Germany,DE,DEU,Bayern,,10263.0,1276422463
39407,Tangermünde,Tangermunde,52.5408,11.9689,Germany,DE,DEU,Sachsen-Anhalt,,10350.0,1276714669
39419,Mörlenbach,Morlenbach,49.599,8.7369,Germany,DE,DEU,Hessen,,10091.0,1276069994
39426,Neuenstadt am Kocher,Neuenstadt am Kocher,49.2333,9.3333,Germany,DE,DEU,Baden-Württemberg,,10211.0,1276757079
39472,Schwaig,Schwaig,49.4692,11.2008,Germany,DE,DEU,Bayern,,8926.0,1276904945
39485,Großburgwedel,Grossburgwedel,52.4933,9.8586,Germany,DE,DEU,Niedersachsen,,10306.0,1276104367
39527,Werlte,Werlte,52.85,7.6833,Germany,DE,DEU,Niedersachsen,,10260.0,1276655654
39540,Merzenich,Merzenich,50.8262,6.5267,Germany,DE,DEU,Nordrhein-Westfalen,,10149.0,1276724272
39546,Anröchte,Anrochte,51.5667,8.3333,Germany,DE,DEU,Nordrhein-Westfalen,,10275.0,1276004303
39552,Emsbüren,Emsburen,52.3925,7.2914,Germany,DE,DEU,Niedersachsen,,10338.0,1276520111
39574,Weil im Schönbuch,Weil im Schonbuch,48.6214,9.0611,Germany,DE,DEU,Baden-Württemberg,,10018.0,1276376071
39590,Bad Ems,Bad Ems,50.3381,7.7106,Germany,DE,DEU,Rheinland-Pfalz,minor,9761.0,1276819164
39601,Simbach am Inn,Simbach am Inn,48.2667,13.0167,Germany,DE,DEU,Bayern,,10111.0,1276572176
39602,Pasewalk,Pasewalk,53.5,14.0,Germany,DE,DEU,Mecklenburg-Vorpommern,,10213.0,1276152058
39605,Morsbach,Morsbach,50.8667,7.7167,Germany,DE,DEU,Nordrhein-Westfalen,,10210.0,1276963409
39634,Bad Frankenhausen,Bad Frankenhausen,51.3558,11.1011,Germany,DE,DEU,Thüringen,,10230.0,1276187719
39651,Steinau an der Straße,Steinau an der Strasse,50.3167,9.4667,Germany,DE,DEU,Hessen,,10275.0,1276321802
39661,Werneck,Werneck,49.9833,10.1,Germany,DE,DEU,Bayern,,10231.0,1276199382
39688,Münchberg,Munchberg,50.2,11.7667,Germany,DE,DEU,Bayern,,10215.0,1276739492
39690,Nideggen,Nideggen,50.7,6.4833,Germany,DE,DEU,Nordrhein-Westfalen,,10204.0,1276330889
39693,Kirkel,Kirkel,49.2833,7.2333,Germany,DE,DEU,Saarland,,10040.0,1276147467
39697,Nordkirchen,Nordkirchen,51.7381,7.5256,Germany,DE,DEU,Nordrhein-Westfalen,,10166.0,1276717351
39704,Neustadt,Neustadt,50.85,9.1167,Germany,DE,DEU,Hessen,,10177.0,1276694590
39730,Ottendorf-Okrilla,Ottendorf-Okrilla,51.1792,13.8261,Germany,DE,DEU,Sachsen,,9965.0,1276340618
39755,Marpingen,Marpingen,49.45,7.05,Germany,DE,DEU,Saarland,,10086.0,1276606720
39758,Aich,Aich,48.6228,9.2372,Germany,DE,DEU,Baden-Württemberg,,9919.0,1276245097
39781,Friedeburg,Friedeburg,53.45,7.8333,Germany,DE,DEU,Niedersachsen,,10269.0,1276711617
39790,Bieber,Bieber,50.6,8.5833,Germany,DE,DEU,Hessen,,10098.0,1276631690
39797,Dettingen an der Erms,Dettingen an der Erms,48.53,9.3472,Germany,DE,DEU,Baden-Württemberg,,9712.0,1276179914
39879,Roßtal,Rosstal,49.4,10.8833,Germany,DE,DEU,Bayern,,10070.0,1276297806
39882,Schönwalde-Siedlung,Schonwalde-Siedlung,52.65,12.9833,Germany,DE,DEU,Brandenburg,,10190.0,1276477512
39924,Pliezhausen,Pliezhausen,48.5586,9.2058,Germany,DE,DEU,Baden-Württemberg,,9721.0,1276097407
39946,Heubach,Heubach,48.7881,9.9333,Germany,DE,DEU,Baden-Württemberg,,9892.0,1276568606
39956,Magstadt,Magstadt,48.7422,8.965,Germany,DE,DEU,Baden-Württemberg,,9763.0,1276943465
39983,Steinen,Steinen,47.6453,7.7403,Germany,DE,DEU,Baden-Württemberg,,10049.0,1276597549
39999,Birkenau,Birkenau,49.5607,8.7061,Germany,DE,DEU,Hessen,,9857.0,1276778911
40014,Meuselwitz,Meuselwitz,51.05,12.3,Germany,DE,DEU,Thüringen,,10065.0,1276499309
40065,Blumberg,Blumberg,47.8392,8.5342,Germany,DE,DEU,Baden-Württemberg,,10127.0,1276268293
40089,Spelle,Spelle,52.3667,7.4667,Germany,DE,DEU,Niedersachsen,,9931.0,1276461336
40119,Tutzing,Tutzing,47.9089,11.2814,Germany,DE,DEU,Bayern,,9933.0,1276343820
40123,Rehburg-Loccum,Rehburg-Loccum,52.4508,9.2078,Germany,DE,DEU,Niedersachsen,,10110.0,1276006999
40133,Ainring,Ainring,47.8156,12.9429,Germany,DE,DEU,Bayern,,9908.0,1276077892
40173,Pullach im Isartal,Pullach im Isartal,48.05,11.5167,Germany,DE,DEU,Bayern,,8983.0,1276150760
40219,Oelsnitz,Oelsnitz,50.4167,12.1667,Germany,DE,DEU,Sachsen,,9993.0,1276364084
40255,Visbek,Visbek,52.8333,8.3167,Germany,DE,DEU,Niedersachsen,,10047.0,1276431474
40269,Willstätt,Willstatt,48.5417,7.8964,Germany,DE,DEU,Baden-Württemberg,,9985.0,1276429606
40289,Mainaschaff,Mainaschaff,49.9833,9.0833,Germany,DE,DEU,Bayern,,8936.0,1276443692
40292,Bad Breisig,Bad Breisig,50.5092,7.2964,Germany,DE,DEU,Rheinland-Pfalz,,9671.0,1276102640
40309,Goldenstedt,Goldenstedt,52.7833,8.4167,Germany,DE,DEU,Niedersachsen,,10037.0,1276831361
40341,Schotten,Schotten,50.5,9.1167,Germany,DE,DEU,Hessen,,10059.0,1276543859
40354,Oldenburg in Holstein,Oldenburg in Holstein,54.3,10.8833,Germany,DE,DEU,Schleswig-Holstein,,9881.0,1276671809
40369,Großhansdorf,Grosshansdorf,53.6667,10.2667,Germany,DE,DEU,Schleswig-Holstein,,9292.0,1276549511
40378,Rüdesheim am Rhein,Rudesheim am Rhein,49.9833,7.9306,Germany,DE,DEU,Hessen,,9922.0,1276263757
40389,Sulzbach,Sulzbach,50.1331,8.5289,Germany,DE,DEU,Hessen,,8971.0,1276220992
40392,Klötze,Klotze,52.6263,11.1616,Germany,DE,DEU,Sachsen-Anhalt,,10077.0,1276729835
40394,Kirchlinteln,Kirchlinteln,52.9428,9.3183,Germany,DE,DEU,Niedersachsen,,10054.0,1276083659
40427,Lenggries,Lenggries,47.6803,11.5739,Germany,DE,DEU,Bayern,,10058.0,1276352109
40430,Oberhausen-Rheinhausen,Oberhausen-Rheinhausen,49.2606,8.485,Germany,DE,DEU,Baden-Württemberg,,9593.0,1276286737
40434,Kurort Steinbach-Hallenberg,Kurort Steinbach-Hallenberg,50.7006,10.5667,Germany,DE,DEU,Thüringen,,9681.0,1276381862
40435,Töging am Inn,Toging am Inn,48.25,12.5667,Germany,DE,DEU,Bayern,,9407.0,1276814406
40445,Mengen,Mengen,48.0497,9.33,Germany,DE,DEU,Baden-Württemberg,,9896.0,1276073963
40447,Beilngries,Beilngries,49.0333,11.4667,Germany,DE,DEU,Bayern,,9993.0,1276091719
40450,Wölfersheim,Wolfersheim,50.3975,8.8114,Germany,DE,DEU,Hessen,,9863.0,1276879373
40468,Kösching,Kosching,48.8167,11.5,Germany,DE,DEU,Bayern,,9705.0,1276577514
40483,Kümmersbruck,Kummersbruck,49.4167,11.8833,Germany,DE,DEU,Bayern,,9870.0,1276949407
40494,Bad König,Bad Konig,49.75,9.0167,Germany,DE,DEU,Hessen,,9861.0,1276917706
40554,Rödinghausen,Rodinghausen,52.255,8.4817,Germany,DE,DEU,Nordrhein-Westfalen,,9784.0,1276776306
40561,Worpswede,Worpswede,53.2222,8.9278,Germany,DE,DEU,Niedersachsen,,9919.0,1276953565
40571,Frickenhausen,Frickenhausen,48.5928,9.3611,Germany,DE,DEU,Baden-Württemberg,,9232.0,1276458359
40579,Osthofen,Osthofen,49.7078,8.3289,Germany,DE,DEU,Rheinland-Pfalz,,9528.0,1276502148
40587,Nohfelden,Nohfelden,49.5867,7.1428,Germany,DE,DEU,Saarland,,9938.0,1276779252
40608,Gudensberg,Gudensberg,51.1833,9.3667,Germany,DE,DEU,Hessen,,9815.0,1276969422
40625,Ohrdruf,Ohrdruf,50.8281,10.7328,Germany,DE,DEU,Thüringen,,9784.0,1276929737
40630,Ilsfeld,Ilsfeld,49.05,9.25,Germany,DE,DEU,Baden-Württemberg,,9657.0,1276001221
40642,Maisenhausen,Maisenhausen,50.0172,8.9915,Germany,DE,DEU,Bayern,,9488.0,1276399610
40684,Bad Liebenzell,Bad Liebenzell,48.7742,8.7314,Germany,DE,DEU,Baden-Württemberg,,9712.0,1276138487
40691,Giesen,Giesen,52.2,9.8833,Germany,DE,DEU,Niedersachsen,,9709.0,1276120261
40720,Heilsbronn,Heilsbronn,49.3167,10.8,Germany,DE,DEU,Bayern,,9825.0,1276724619
40782,Höhr-Grenzhausen,Hohr-Grenzhausen,50.435,7.6711,Germany,DE,DEU,Rheinland-Pfalz,,9368.0,1276961599
40807,Großröhrsdorf,Grossrohrsdorf,51.1444,14.0167,Germany,DE,DEU,Sachsen,,9708.0,1276821884
40848,Bad Gandersheim,Bad Gandersheim,51.8719,10.0253,Germany,DE,DEU,Niedersachsen,,9823.0,1276778177
40862,Brandis,Brandis,51.3347,12.6089,Germany,DE,DEU,Sachsen,,9646.0,1276455051
40864,Waltenhofen,Waltenhofen,47.6667,10.3,Germany,DE,DEU,Bayern,,9759.0,1276889694
40960,Bockenem,Bockenem,52.0117,10.1319,Germany,DE,DEU,Niedersachsen,,9795.0,1276993037
41029,Nersingen,Nersingen,48.4289,10.1219,Germany,DE,DEU,Bayern,,9464.0,1276170388
41041,Plüderhausen,Pluderhausen,48.795,9.6011,Germany,DE,DEU,Baden-Württemberg,,9487.0,1276728589
41060,Trebbin,Trebbin,52.2167,13.2,Germany,DE,DEU,Brandenburg,,9760.0,1276041588
41068,Zorneding,Zorneding,48.0833,11.8333,Germany,DE,DEU,Bayern,,9436.0,1276678708
41070,Schlitz,Schlitz,50.6667,9.5667,Germany,DE,DEU,Hessen,,9764.0,1276405370
41093,Osterburg,Osterburg,52.7833,11.7667,Germany,DE,DEU,Sachsen-Anhalt,,9782.0,1276131088
41117,Eisenberg,Eisenberg,49.5614,8.0725,Germany,DE,DEU,Rheinland-Pfalz,,9313.0,1276928244
41132,Everswinkel,Everswinkel,51.925,7.8478,Germany,DE,DEU,Nordrhein-Westfalen,,9666.0,1276832374
41139,Vettweiß,Vettweiss,50.7389,6.5972,Germany,DE,DEU,Nordrhein-Westfalen,,9685.0,1276176554
41149,Heiligenhafen,Heiligenhafen,54.3739,10.9797,Germany,DE,DEU,Schleswig-Holstein,,9283.0,1276378464
41167,Ostercappeln,Ostercappeln,52.35,8.2333,Germany,DE,DEU,Niedersachsen,,9688.0,1276960639
41186,Kemberg,Kemberg,51.7833,12.6333,Germany,DE,DEU,Sachsen-Anhalt,,9737.0,1276029857
41200,Nordwalde,Nordwalde,52.0833,7.4833,Germany,DE,DEU,Nordrhein-Westfalen,,9584.0,1276365254
41227,Grimmen,Grimmen,54.11,13.0414,Germany,DE,DEU,Mecklenburg-Vorpommern,,9572.0,1276798826
41235,Altlandsberg,Altlandsberg,52.5667,13.7331,Germany,DE,DEU,Brandenburg,,9662.0,1276344426
41241,Oberstdorf,Oberstdorf,47.4097,10.2792,Germany,DE,DEU,Bayern,,9707.0,1276143452
41251,Schmitten,Schmitten,50.2697,8.4443,Germany,DE,DEU,Hessen,,9478.0,1276120658
41255,Fürstenau,Furstenau,52.5167,7.6667,Germany,DE,DEU,Niedersachsen,,9621.0,1276365707
41300,Alsbach-Hähnlein,Alsbach-Hahnlein,49.7413,8.6225,Germany,DE,DEU,Hessen,,9146.0,1276622371
41328,Wehrheim,Wehrheim,50.3033,8.571,Germany,DE,DEU,Hessen,,9468.0,1276437939
41331,Lüchow,Luchow,52.9667,11.15,Germany,DE,DEU,Niedersachsen,minor,9604.0,1276197749
41337,Bisingen,Bisingen,48.3119,8.9178,Germany,DE,DEU,Baden-Württemberg,,9423.0,1276249860
41338,Ehningen,Ehningen,48.6589,8.9403,Germany,DE,DEU,Baden-Württemberg,,9193.0,1276629801
41378,Hohenmölsen,Hohenmolsen,51.1564,12.0981,Germany,DE,DEU,Sachsen-Anhalt,,9565.0,1276691866
41379,Visselhövede,Visselhovede,52.9667,9.5833,Germany,DE,DEU,Niedersachsen,,9629.0,1276207705
41381,Dassel,Dassel,51.8033,9.6903,Germany,DE,DEU,Niedersachsen,,9604.0,1276866794
41395,Neu Bleckede,Neu Bleckede,53.3,10.7333,Germany,DE,DEU,Niedersachsen,,9613.0,1276752770
41396,Laubach,Laubach,50.5333,8.99,Germany,DE,DEU,Hessen,,9583.0,1276831355
41402,Niederwerrn,Niederwerrn,50.0667,10.1831,Germany,DE,DEU,Bayern,,8781.0,1276785718
41406,Ilsenburg,Ilsenburg,51.8667,10.6833,Germany,DE,DEU,Sachsen-Anhalt,,9526.0,1276193551
41424,Südlohn,Sudlohn,51.9436,6.8664,Germany,DE,DEU,Nordrhein-Westfalen,,9461.0,1276001303
41445,Adelsdorf,Adelsdorf,49.7112,10.8935,Germany,DE,DEU,Bayern,,9362.0,1276049542
41463,Brand-Erbisdorf,Brand-Erbisdorf,50.8689,13.3219,Germany,DE,DEU,Sachsen,,9452.0,1276212051
41476,Twist,Twist,52.6167,7.0333,Germany,DE,DEU,Niedersachsen,,9554.0,1276686407
41478,Barleben,Barleben,52.2,11.6333,Germany,DE,DEU,Sachsen-Anhalt,,9330.0,1276521807
41481,Runkel,Runkel,50.4053,8.155,Germany,DE,DEU,Hessen,,9427.0,1276349515
41485,Zwiesel,Zwiesel,49.0167,13.2333,Germany,DE,DEU,Bayern,,9421.0,1276620797
41501,Luckau,Luckau,51.85,13.7167,Germany,DE,DEU,Brandenburg,,9582.0,1276191048
41502,Oststeinbek,Oststeinbek,53.5442,10.1664,Germany,DE,DEU,Schleswig-Holstein,,8849.0,1276130515
41519,Elsenfeld,Elsenfeld,49.85,9.1667,Germany,DE,DEU,Bayern,,9238.0,1276319881
41530,Mittenwalde,Mittenwalde,52.2667,13.5333,Germany,DE,DEU,Brandenburg,,9515.0,1276476761
41537,Zschopau,Zschopau,50.75,13.0667,Germany,DE,DEU,Sachsen,,9214.0,1276308597
41548,Ichenhausen,Ichenhausen,48.3667,10.3167,Germany,DE,DEU,Bayern,,9329.0,1276943409
41554,Sebnitz,Sebnitz,50.9667,14.2833,Germany,DE,DEU,Sachsen,,9490.0,1276466123
41556,Petersberg,Petersberg,51.6,11.9667,Germany,DE,DEU,Sachsen-Anhalt,,9504.0,1276104833
41557,Wertingen,Wertingen,48.5333,10.6667,Germany,DE,DEU,Bayern,,9415.0,1276445466
41562,Bad Bevensen,Bad Bevensen,53.0792,10.5833,Germany,DE,DEU,Niedersachsen,,9400.0,1276837566
41590,Aschheim,Aschheim,48.1733,11.7178,Germany,DE,DEU,Bayern,,9249.0,1276119666
41593,Reinfeld,Reinfeld,53.8333,10.4833,Germany,DE,DEU,Schleswig-Holstein,,9058.0,1276759795
41604,Obernkirchen,Obernkirchen,52.2664,9.1178,Germany,DE,DEU,Niedersachsen,,9288.0,1276033571
41605,Ehringshausen,Ehringshausen,50.6,8.3833,Germany,DE,DEU,Hessen,,9367.0,1276599931
41611,Schaafheim,Schaafheim,49.9242,9.0094,Germany,DE,DEU,Hessen,,9282.0,1276791845
41644,Nittendorf,Nittendorf,49.0256,11.9589,Germany,DE,DEU,Bayern,,9277.0,1276523264
41648,Nalbach,Nalbach,49.3833,6.7833,Germany,DE,DEU,Saarland,,9145.0,1276451456
41649,Lügde,Lugde,51.95,9.25,Germany,DE,DEU,Nordrhein-Westfalen,,9448.0,1276075848
41667,Neuried,Neuried,48.0933,11.4658,Germany,DE,DEU,Bayern,,8643.0,1276429701
41672,Rehau,Rehau,50.25,12.0167,Germany,DE,DEU,Bayern,,9424.0,1276647977
41687,Hemau,Hemau,49.0519,11.7828,Germany,DE,DEU,Bayern,,9456.0,1276739454
41708,Gomaringen,Gomaringen,48.4519,9.0997,Germany,DE,DEU,Baden-Württemberg,,9001.0,1276119838
41716,Miltenberg,Miltenberg,49.7039,9.2644,Germany,DE,DEU,Bayern,minor,9359.0,1276744365
41718,Rauenberg,Rauenberg,49.2678,8.7036,Germany,DE,DEU,Baden-Württemberg,,8728.0,1276997920
41719,Saßnitz,Sassnitz,54.5164,13.6411,Germany,DE,DEU,Mecklenburg-Vorpommern,,9320.0,1276897378
41738,Wallerfangen,Wallerfangen,49.3278,6.7208,Germany,DE,DEU,Saarland,,9285.0,1276477962
41800,Vallendar,Vallendar,50.3971,7.622,Germany,DE,DEU,Rheinland-Pfalz,,8808.0,1276411152
41802,Zwenkau,Zwenkau,51.2175,12.3242,Germany,DE,DEU,Sachsen,,9274.0,1276888789
41807,Dielheim,Dielheim,49.2825,8.7347,Germany,DE,DEU,Baden-Württemberg,,9071.0,1276260465
41831,Budenheim,Budenheim,50.0167,8.1667,Germany,DE,DEU,Rheinland-Pfalz,,8641.0,1276397913
41868,Niesky,Niesky,51.3,14.8167,Germany,DE,DEU,Sachsen,,9267.0,1276763097
41890,Teisendorf,Teisendorf,47.85,12.8167,Germany,DE,DEU,Bayern,,9325.0,1276609221
41896,Laufenburg (Baden),Laufenburg (Baden),47.5656,8.0647,Germany,DE,DEU,Baden-Württemberg,,9045.0,1276283641
41901,Wunsiedel,Wunsiedel,50.0167,12.0167,Germany,DE,DEU,Bayern,minor,9259.0,1276110549
41904,Bad Laer,Bad Laer,52.1031,8.0892,Germany,DE,DEU,Niedersachsen,,9228.0,1276926087
41931,Mendig,Mendig,50.3744,7.2808,Germany,DE,DEU,Rheinland-Pfalz,,9032.0,1276853202
41953,Hallstadt,Hallstadt,49.9333,10.8833,Germany,DE,DEU,Bayern,,8795.0,1276896189
41954,Kandel,Kandel,49.0833,8.2,Germany,DE,DEU,Rheinland-Pfalz,,9061.0,1276402753
41957,Schlangen,Schlangen,51.8167,8.8331,Germany,DE,DEU,Nordrhein-Westfalen,,9276.0,1276494835
41966,Biblis,Biblis,49.6841,8.4508,Germany,DE,DEU,Hessen,,9169.0,1276443433
41972,Pfedelbach,Pfedelbach,49.175,9.5056,Germany,DE,DEU,Baden-Württemberg,,9171.0,1276090389
41990,Kolkwitz,Kolkwitz,51.7496,14.2457,Germany,DE,DEU,Brandenburg,,9297.0,1276591838
42035,Aidlingen,Aidlingen,48.6792,8.8969,Germany,DE,DEU,Baden-Württemberg,,9024.0,1276002867
42040,Richterich,Richterich,50.8086,6.0625,Germany,DE,DEU,Nordrhein-Westfalen,,8701.0,1276526025
42045,Tecklenburg,Tecklenburg,52.2194,7.8125,Germany,DE,DEU,Nordrhein-Westfalen,,9229.0,1276770196
42081,Werneuchen,Werneuchen,52.6333,13.7333,Germany,DE,DEU,Brandenburg,,9261.0,1276171183
42084,Kyritz,Kyritz,52.95,12.4,Germany,DE,DEU,Brandenburg,,9281.0,1276035237
42099,Hohenhameln,Hohenhameln,52.26,10.0664,Germany,DE,DEU,Niedersachsen,,9201.0,1276407587
42148,Bad Liebenwerda,Bad Liebenwerda,51.5167,13.4,Germany,DE,DEU,Brandenburg,,9242.0,1276044120
42161,Nittenau,Nittenau,49.2,12.2667,Germany,DE,DEU,Bayern,,9210.0,1276358281
42180,Hohenbrunn,Hohenbrunn,48.05,11.7,Germany,DE,DEU,Bayern,,8823.0,1276417376
42182,Zörbig,Zorbig,51.6167,12.1167,Germany,DE,DEU,Sachsen-Anhalt,,9216.0,1276066607
42190,Molbergen,Molbergen,52.8667,7.9333,Germany,DE,DEU,Niedersachsen,,9201.0,1276536842
42191,Urbach,Urbach,48.8133,9.5789,Germany,DE,DEU,Baden-Württemberg,,8863.0,1276165057
42206,Gerstungen,Gerstungen,50.9625,10.0597,Germany,DE,DEU,Thüringen,,9165.0,1276563247
42218,Gnarrenburg,Gnarrenburg,53.3864,9.005,Germany,DE,DEU,Niedersachsen,,9204.0,1276077814
42224,Torgelow,Torgelow,53.6167,14.0,Germany,DE,DEU,Mecklenburg-Vorpommern,,9153.0,1276888250
42227,Westerland,Westerland,54.91,8.3075,Germany,DE,DEU,Schleswig-Holstein,,9032.0,1276492039
42230,Fuldabrück,Fuldabruck,51.2667,9.4833,Germany,DE,DEU,Hessen,,8781.0,1276251915
42241,Neustadt,Neustadt,50.7333,11.75,Germany,DE,DEU,Thüringen,,9022.0,1276606241
42248,Altenbeken,Altenbeken,51.7667,8.9333,Germany,DE,DEU,Nordrhein-Westfalen,,9147.0,1276435516
42287,Salzhemmendorf,Salzhemmendorf,52.0667,9.5833,Germany,DE,DEU,Niedersachsen,,9150.0,1276619297
42322,Freystadt,Freystadt,49.2,11.3167,Germany,DE,DEU,Bayern,,9116.0,1276684749
42331,Furth im Wald,Furth im Wald,49.3097,12.84,Germany,DE,DEU,Bayern,,9093.0,1276212241
42377,Trittau,Trittau,53.6167,10.4,Germany,DE,DEU,Schleswig-Holstein,,8896.0,1276001552
42392,Furtwangen im Schwarzwald,Furtwangen im Schwarzwald,48.0503,8.2092,Germany,DE,DEU,Baden-Württemberg,,9091.0,1276132141
42396,Wenzenbach,Wenzenbach,49.0747,12.1944,Germany,DE,DEU,Bayern,,8900.0,1276234994
42408,Elsfleth,Elsfleth,53.2333,8.4667,Germany,DE,DEU,Niedersachsen,,9113.0,1276056093
42415,Plön,Plon,54.1622,10.4214,Germany,DE,DEU,Schleswig-Holstein,minor,8943.0,1276527623
42421,Neuhaus am Rennweg,Neuhaus am Rennweg,50.5167,11.15,Germany,DE,DEU,Thüringen,,9076.0,1276404975
42437,Waldheim,Waldheim,51.0667,13.0167,Germany,DE,DEU,Sachsen,,8964.0,1276028317
42448,Neuötting,Neuotting,48.2167,12.6833,Germany,DE,DEU,Bayern,,8932.0,1276928616
42453,Dörverden,Dorverden,52.85,9.2333,Germany,DE,DEU,Niedersachsen,,9062.0,1276082481
42454,Timmendorfer Strand,Timmendorfer Strand,53.9944,10.7825,Germany,DE,DEU,Schleswig-Holstein,,8742.0,1276402888
42460,Memmelsdorf,Memmelsdorf,49.9328,10.9533,Germany,DE,DEU,Bayern,,8828.0,1276224213
42464,Ortenberg,Ortenberg,50.3558,9.0553,Germany,DE,DEU,Hessen,,9001.0,1276546212
42466,Borgholzhausen,Borgholzhausen,52.1,8.3,Germany,DE,DEU,Nordrhein-Westfalen,,9001.0,1276557759
42469,Elze,Elze,52.1167,9.7333,Germany,DE,DEU,Niedersachsen,,8973.0,1276949287
42473,Rain,Rain,48.6833,10.9167,Germany,DE,DEU,Bayern,,9042.0,1276518985
42482,Bruchhausen-Vilsen,Bruchhausen-Vilsen,52.8333,9.0,Germany,DE,DEU,Niedersachsen,,9070.0,1276878870
42502,Kressbronn am Bodensee,Kressbronn am Bodensee,47.5958,9.6,Germany,DE,DEU,Baden-Württemberg,,8720.0,1276612974
42522,Kißlegg,Kisslegg,47.79,9.8842,Germany,DE,DEU,Baden-Württemberg,,9043.0,1276219486
42523,Ochsenhausen,Ochsenhausen,48.0722,9.9481,Germany,DE,DEU,Baden-Württemberg,,8991.0,1276059571
42542,Mühlhausen,Muhlhausen,49.2475,8.7239,Germany,DE,DEU,Baden-Württemberg,,8571.0,1276928543
42568,Neuenkirchen,Neuenkirchen,52.5167,8.0667,Germany,DE,DEU,Niedersachsen,,9021.0,1276221041
42569,Doberlug-Kirchhain,Doberlug-Kirchhain,51.6167,13.5667,Germany,DE,DEU,Brandenburg,,9062.0,1276784712
42607,Waldenbuch,Waldenbuch,48.6372,9.1317,Germany,DE,DEU,Baden-Württemberg,,8717.0,1276938935
42638,Breckerfeld,Breckerfeld,51.2667,7.4667,Germany,DE,DEU,Nordrhein-Westfalen,,8938.0,1276888240
42643,Bad Schussenried,Bad Schussenried,48.0067,9.6586,Germany,DE,DEU,Baden-Württemberg,,8925.0,1276967245
42646,Herzberg,Herzberg,51.6833,13.2333,Germany,DE,DEU,Brandenburg,minor,9027.0,1276357277
42674,Waldfeucht,Waldfeucht,51.0667,5.9831,Germany,DE,DEU,Nordrhein-Westfalen,,8784.0,1276350109
42678,Bellheim,Bellheim,49.1981,8.2792,Germany,DE,DEU,Rheinland-Pfalz,,8648.0,1276002204
42680,Nierstein,Nierstein,49.8694,8.3375,Germany,DE,DEU,Rheinland-Pfalz,,8625.0,1276411938
42703,Großbeeren,Grossbeeren,52.3551,13.3079,Germany,DE,DEU,Brandenburg,,8891.0,1276213734
42712,Obernburg am Main,Obernburg am Main,49.84,9.1414,Germany,DE,DEU,Bayern,,8712.0,1276112630
42746,Ballenstedt,Ballenstedt,51.72,11.2375,Germany,DE,DEU,Sachsen-Anhalt,,8940.0,1276375352
42749,Hemmoor,Hemmoor,53.7025,9.1394,Germany,DE,DEU,Niedersachsen,,8843.0,1276546938
42765,Sande,Sande,53.5022,8.0139,Germany,DE,DEU,Niedersachsen,,8835.0,1276159264
42778,Berching,Berching,49.1,11.4333,Germany,DE,DEU,Bayern,,8957.0,1276699990
